	sp_id	sp_hh_id	age	sex	work_id
64715	64716	14776	80	F	50718
64716	64717	9335	87	M	17480
64717	64718	28712	14	F	7064
64718	64719	4575	97	M	36512
64719	64720	26573	19	M	41475
64720	64721	2287	53	F	42510
64721	64722	10313	68	F	14296
64722	64723	7108	51	M	33660
64723	64724	15282	1	F	4232
64724	64725	44585	24	M	57163
64725	64726	6805	25	F	53637
64726	64727	30165	43	F	60926
64727	64728	23176	94	F	50322
64728	64729	17067	86	M	61055
64729	64730	31091	40	M	20356
64730	64731	7074	12	F	10279
64731	64732	37245	8	M	2091
64732	64733	40617	78	F	55683
64733	64734	43830	23	M	16637
64734	64735	46108	57	F	54075
64735	64736	26868	15	F	9686
64736	64737	4241	81	F	52987
64737	64738	1416	95	M	31878
64738	64739	26561	13	F	2314
64739	64740	10940	86	F	30261
64740	64741	1652	68	M	29311
64741	64742	22716	71	F	21709
64742	64743	25779	82	F	41878
64743	64744	22442	97	F	19023
64744	64745	31999	91	F	19441
64745	64746	40455	49	M	21182
64746	64747	37868	68	F	55368
64747	64748	22533	84	M	39038
64748	64749	25748	63	M	37541
64749	64750	44597	6	M	6476
64750	64751	22206	55	F	54563
64751	64752	12388	32	M	41757
64752	64753	11381	89	M	29454
64753	64754	49992	87	F	59589
64754	64755	48376	76	M	19363
64755	64756	21402	15	M	6434
64756	64757	28001	85	M	52567
64757	64758	11460	61	F	53339
64758	64759	28983	48	M	21379
64759	64760	24818	15	F	12448
64760	64761	37272	24	M	13981
64761	64762	26527	11	F	6837
64762	64763	35445	45	M	18838
64763	64764	32822	4	F	4267
64764	64765	165	21	F	41797
64765	64766	32401	28	M	30310
64766	64767	16405	95	F	22648
64767	64768	27495	67	M	52181
64768	64769	44796	34	F	42466
64769	64770	24139	40	M	50298
64770	64771	36802	50	F	61067
64771	64772	11973	40	F	44551
64772	64773	41747	17	M	7086
64773	64774	22946	65	M	32447
64774	64775	25308	65	M	20772
64775	64776	8336	4	F	11016
64776	64777	42798	13	F	4212
64777	64778	39923	89	F	60748
64778	64779	46454	88	M	36693
64779	64780	34639	69	M	42648
64780	64781	9997	84	F	59110
64781	64782	33979	57	F	28723
64782	64783	22478	45	M	40286
64783	64784	48453	69	F	38211
64784	64785	42000	58	F	60343
64785	64786	28328	67	F	44633
64786	64787	30043	48	F	29617
64787	64788	15062	4	M	3620
64788	64789	40814	25	M	28895
64789	64790	17205	56	M	62175
64790	64791	16552	31	F	31238
64791	64792	11700	52	F	28002
64792	64793	24816	51	M	57910
64793	64794	47602	74	M	41365
64794	64795	45556	48	F	44778
64795	64796	6118	71	M	14711
64796	64797	24894	8	F	4377
64797	64798	1820	21	M	43863
64798	64799	6710	44	F	27082
64799	64800	27446	22	M	35739
64800	64801	1416	80	F	43331
64801	64802	31925	87	F	55574
64802	64803	34953	84	F	18279
64803	64804	28441	94	M	44441
64804	64805	3015	1	M	12117
64805	64806	2685	91	M	21289
64806	64807	8578	57	M	16715
64807	64808	20743	81	F	23190
64808	64809	9681	62	M	21399
64809	64810	24539	17	M	3716
64810	64811	24857	92	M	35575
64811	64812	45061	97	F	25359
64812	64813	30957	74	M	47888
64813	64814	13299	72	F	21273
64814	64815	21594	64	F	30827
64815	64816	36212	74	M	21196
64816	64817	16079	39	M	61024
64817	64818	19550	18	F	55987
64818	64819	35813	65	M	45996
64819	64820	33159	74	M	16046
64820	64821	16703	37	M	54573
64821	64822	4515	66	F	26688
64822	64823	45286	57	M	55341
64823	64824	45973	80	M	21716
64824	64825	11533	74	M	37545
64825	64826	25596	40	M	47145
64826	64827	4594	10	F	6838
64827	64828	25675	31	F	29526
64828	64829	13796	67	F	27924
64829	64830	8523	17	M	923
64830	64831	23797	4	M	10090
64831	64832	10991	19	M	22664
64832	64833	27870	98	M	54133
64833	64834	19328	2	M	7474
64834	64835	35046	47	F	14586
64835	64836	18536	76	M	39835
64836	64837	168	94	M	21425
64837	64838	24103	80	M	39585
64838	64839	10863	33	F	59774
64839	64840	26470	62	M	61321
64840	64841	9108	23	F	45506
64841	64842	7151	64	F	49712
64842	64843	45658	94	F	43216
64843	64844	45008	71	M	39120
64844	64845	23617	46	M	59046
64845	64846	25633	69	F	21408
64846	64847	38752	76	F	46628
64847	64848	39778	69	M	34558
64848	64849	9622	11	F	6018
64849	64850	45052	14	M	387
64850	64851	36842	40	M	51494
64851	64852	43368	8	M	5339
64852	64853	39096	6	M	8833
64853	64854	2329	60	F	15635
64854	64855	8575	15	M	2954
64855	64856	12378	53	M	47340
64856	64857	16833	32	M	20916
64857	64858	3434	59	F	32120
64858	64859	2359	34	F	54491
64859	64860	3725	35	F	33386
64860	64861	1927	88	M	33818
64861	64862	40404	32	F	38204
64862	64863	14983	65	F	42727
64863	64864	38436	1	F	8373
64864	64865	41164	44	F	46514
64865	64866	46603	82	M	27106
64866	64867	49851	39	F	38943
64867	64868	9599	63	F	54361
64868	64869	16828	82	F	42229
64869	64870	13872	88	M	28723
64870	64871	28784	22	F	16212
64871	64872	18157	66	F	17147
64872	64873	36867	90	M	38590
64873	64874	35280	45	F	15873
64874	64875	46035	29	M	28821
64875	64876	28897	32	F	14040
64876	64877	14015	64	M	49286
64877	64878	13003	45	M	48656
64878	64879	26557	82	F	42179
64879	64880	29279	34	F	31937
64880	64881	7727	29	M	21932
64881	64882	2496	13	M	150
64882	64883	17903	96	F	47164
64883	64884	44241	15	F	9636
64884	64885	17785	95	F	60823
64885	64886	9120	30	F	28146
64886	64887	29077	32	F	23917
64887	64888	42876	82	F	60703
64888	64889	1916	44	M	35372
64889	64890	5858	35	F	45026
64890	64891	5183	26	M	39808
64891	64892	26302	72	M	51512
64892	64893	29612	69	M	19642
64893	64894	31693	36	F	56331
64894	64895	38201	18	M	14207
64895	64896	47026	24	F	44075
64896	64897	9115	18	M	18860
64897	64898	27235	26	F	46925
64898	64899	11030	75	M	12756
64899	64900	37529	11	M	8566
64900	64901	47969	40	M	14401
64901	64902	14307	26	M	44273
64902	64903	21244	31	F	50170
64903	64904	463	73	F	23108
64904	64905	41844	28	F	55924
64905	64906	21219	21	F	21029
64906	64907	48198	54	F	53142
64907	64908	14822	81	F	29645
64908	64909	9525	40	M	20406
64909	64910	16964	32	F	26529
64910	64911	12588	16	M	12044
64911	64912	23547	35	F	54722
64912	64913	37054	70	F	41940
64913	64914	46146	6	M	10846
64914	64915	7698	77	M	49014
64915	64916	24523	35	M	43213
64916	64917	355	67	F	19512
64917	64918	45179	98	M	52253
64918	64919	28952	14	F	762
64919	64920	11159	59	M	28350
64920	64921	11129	17	M	11325
64921	64922	16931	47	F	54930
64922	64923	7398	87	F	59122
64923	64924	38804	57	M	47150
64924	64925	24609	9	F	544
64925	64926	38698	68	F	19930
64926	64927	65	61	F	15932
64927	64928	4617	4	F	2861
64928	64929	23674	91	F	59599
64929	64930	35921	7	M	5490
64930	64931	34970	15	M	7949
64931	64932	35855	39	F	45072
64932	64933	27148	11	F	4992
64933	64934	35990	53	F	56293
64934	64935	3650	75	F	47158
64935	64936	38704	98	M	17654
64936	64937	42499	96	F	29768
64937	64938	27485	72	F	19407
64938	64939	47593	38	M	22630
64939	64940	6411	5	M	960
64940	64941	39476	49	F	14794
64941	64942	34974	31	F	42594
64942	64943	47743	35	M	16287
64943	64944	23762	71	F	56751
64944	64945	39738	33	M	44963
64945	64946	2807	72	M	31393
64946	64947	32467	91	M	44837
64947	64948	26717	36	M	26967
64948	64949	11818	11	F	8089
64949	64950	38206	30	M	56517
64950	64951	41692	54	F	36357
64951	64952	38621	82	M	59197
64952	64953	48038	2	M	8446
64953	64954	8616	73	M	34616
64954	64955	9951	27	M	47324
64955	64956	17030	98	F	18927
64956	64957	28047	43	F	15195
64957	64958	12021	63	M	25549
64958	64959	7094	11	F	3431
64959	64960	13888	42	M	53141
64960	64961	15581	93	F	30217
64961	64962	23539	47	F	42954
64962	64963	18019	58	F	56054
64963	64964	20948	65	F	41419
64964	64965	17938	52	F	19964
64965	64966	1785	32	F	57372
64966	64967	38175	92	M	57076
64967	64968	33970	83	F	44026
64968	64969	43873	31	M	32770
64969	64970	26996	95	M	40154
64970	64971	11801	50	F	12853
64971	64972	10997	39	F	28074
64972	64973	491	16	M	6991
64973	64974	18279	75	M	37272
64974	64975	14285	8	F	8780
64975	64976	35530	27	F	18867
64976	64977	22336	67	F	51380
64977	64978	23960	46	M	33408
64978	64979	7996	23	F	47621
64979	64980	29303	9	M	5852
64980	64981	3453	81	M	20642
64981	64982	38100	17	M	3716
64982	64983	31609	30	F	37794
64983	64984	37073	77	F	25104
64984	64985	41209	20	F	13553
64985	64986	14731	34	M	50305
64986	64987	10405	3	M	2619
64987	64988	28254	26	F	32545
64988	64989	25545	67	M	33650
64989	64990	45618	76	M	50099
64990	64991	47363	78	M	30696
64991	64992	16010	21	M	37151
64992	64993	37830	91	M	15583
64993	64994	31477	77	M	28690
64994	64995	29719	7	F	8775
64995	64996	6050	48	M	46425
64996	64997	10773	32	F	43263
64997	64998	48616	57	M	55513
64998	64999	3908	63	F	27244
64999	65000	15652	42	M	52717
65000	65001	25519	57	F	23143
65001	65002	49896	71	F	42449
65002	65003	32451	32	F	46922
65003	65004	45912	79	M	54082
65004	65005	31636	97	M	47006
65005	65006	159	86	M	22213
65006	65007	32488	78	M	29092
65007	65008	46784	77	F	43663
65008	65009	14447	28	M	38509
65009	65010	49205	86	F	36815
65010	65011	25588	89	F	31518
65011	65012	22088	83	F	19442
65012	65013	32114	79	M	26462
65013	65014	5013	14	M	11459
65014	65015	46812	75	F	16669
65015	65016	18991	1	F	203
65016	65017	24445	93	F	48561
65017	65018	19065	86	M	24208
65018	65019	31277	86	M	37858
65019	65020	17692	3	M	9340
65020	65021	33259	12	F	808
65021	65022	11849	1	F	458
65022	65023	38268	8	M	9029
65023	65024	43457	85	M	33187
65024	65025	39388	60	F	59191
65025	65026	18159	16	F	2600
65026	65027	7165	27	F	19489
65027	65028	7583	52	M	28917
65028	65029	23502	49	F	24062
65029	65030	11018	10	M	11468
65030	65031	17048	65	F	23012
65031	65032	14484	65	F	62204
65032	65033	40048	34	F	12523
65033	65034	27296	28	F	31315
65034	65035	17682	30	F	24130
65035	65036	49012	94	F	13026
65036	65037	33183	22	M	22183
65037	65038	19285	84	M	42318
65038	65039	5870	65	F	49127
65039	65040	3701	2	F	5679
65040	65041	27881	36	M	15809
65041	65042	12826	52	M	53729
65042	65043	19464	32	M	25590
65043	65044	5956	93	F	27056
65044	65045	3303	73	F	52889
65045	65046	40886	47	F	23525
65046	65047	779	63	M	40954
65047	65048	3034	21	F	43714
65048	65049	49623	32	F	33682
65049	65050	6590	75	M	36957
65050	65051	4950	88	F	14313
65051	65052	22334	87	F	59869
65052	65053	32924	99	F	21490
65053	65054	10469	46	F	47754
65054	65055	23015	66	F	56980
65055	65056	43506	75	M	29051
65056	65057	4576	83	F	43719
65057	65058	46057	18	M	30570
65058	65059	3030	33	M	19122
65059	65060	24397	95	F	23496
65060	65061	40313	98	F	42334
65061	65062	12443	94	M	22907
65062	65063	8576	80	M	15530
65063	65064	28090	71	F	28650
65064	65065	25724	1	M	5326
65065	65066	43282	69	M	35236
65066	65067	26074	63	F	54313
65067	65068	8766	54	M	57078
65068	65069	45688	31	M	21002
65069	65070	7490	54	M	42797
65070	65071	21084	61	M	43808
65071	65072	42120	96	F	55272
65072	65073	10813	74	M	44748
65073	65074	8387	95	F	38734
65074	65075	29155	63	F	55745
65075	65076	44183	94	F	42743
65076	65077	31502	39	F	45004
65077	65078	49927	80	M	51196
65078	65079	19138	60	M	21466
65079	65080	45003	18	M	27947
65080	65081	38610	53	F	35052
65081	65082	1597	21	M	54505
65082	65083	26767	81	M	42501
65083	65084	13462	52	M	57086
65084	65085	38690	26	M	38630
65085	65086	5648	29	M	61268
65086	65087	11944	53	F	26657
65087	65088	49159	8	M	8488
65088	65089	24402	86	M	32533
65089	65090	25533	44	M	26931
65090	65091	28035	11	M	10296
65091	65092	13727	85	F	34885
65092	65093	3538	97	F	56953
65093	65094	29441	25	M	47342
65094	65095	26	45	F	34763
65095	65096	2989	83	M	20558
65096	65097	38892	46	F	30868
65097	65098	18639	53	F	44014
65098	65099	17217	22	F	21149
65099	65100	23192	25	M	58508
65100	65101	5420	47	M	60800
65101	65102	18663	86	M	57759
65102	65103	8692	12	F	11601
65103	65104	23104	56	M	19037
65104	65105	49861	44	M	21828
65105	65106	29389	86	F	53874
65106	65107	11900	1	M	3944
65107	65108	12752	43	F	42414
65108	65109	18507	24	M	49472
65109	65110	24376	34	F	62402
65110	65111	48814	34	F	44776
65111	65112	6133	44	M	44076
65112	65113	34736	40	F	30847
65113	65114	24132	88	F	15759
65114	65115	32539	1	F	2715
65115	65116	11889	91	F	36308
65116	65117	8566	96	M	22351
65117	65118	49580	42	M	31411
65118	65119	49160	98	M	40624
65119	65120	16911	39	M	46870
65120	65121	8034	11	M	10703
65121	65122	25117	4	M	8142
65122	65123	10094	70	F	22298
65123	65124	25142	13	M	5181
65124	65125	10112	58	F	59917
65125	65126	48542	5	M	11233
65126	65127	5010	86	M	46111
65127	65128	5060	8	M	4021
65128	65129	22377	34	F	13492
65129	65130	4183	73	F	57973
65130	65131	30205	23	M	36273
65131	65132	19527	98	F	60077
65132	65133	46312	13	F	11824
65133	65134	15339	73	M	14866
65134	65135	39128	58	M	36695
65135	65136	41761	14	F	8330
65136	65137	9515	39	M	25596
65137	65138	49359	2	M	8597
65138	65139	3804	32	M	60012
65139	65140	28017	97	F	22000
65140	65141	42913	55	M	37759
65141	65142	21257	16	M	1199
65142	65143	17163	21	M	38850
65143	65144	22931	9	F	424
65144	65145	15734	68	F	30200
65145	65146	31176	59	F	44359
65146	65147	3526	95	F	61132
65147	65148	48542	96	M	55563
65148	65149	21108	49	F	54189
65149	65150	45575	29	M	19285
65150	65151	34026	82	F	33105
65151	65152	10359	92	M	35212
65152	65153	23077	40	F	60074
65153	65154	6752	60	M	25809
65154	65155	39771	32	F	43075
65155	65156	5249	9	F	9994
65156	65157	21137	12	F	8336
65157	65158	41235	32	F	23607
65158	65159	1880	25	F	38499
65159	65160	27205	93	M	43292
65160	65161	43362	82	M	39187
65161	65162	29617	55	F	56200
65162	65163	10876	98	F	29484
65163	65164	10346	31	F	37960
65164	65165	21119	93	M	38668
65165	65166	39240	2	F	305
65166	65167	22058	30	M	14683
65167	65168	7805	41	M	57494
65168	65169	31376	86	F	35225
65169	65170	31565	6	F	5299
65170	65171	6617	82	M	43819
65171	65172	24827	36	M	47111
65172	65173	27112	83	F	51651
65173	65174	26793	53	M	53871
65174	65175	8128	13	M	11220
65175	65176	45553	15	M	3333
65176	65177	32241	22	M	26958
65177	65178	11967	87	F	46609
65178	65179	47133	52	F	12813
65179	65180	40052	53	F	39395
65180	65181	36660	73	F	33525
65181	65182	44863	50	M	62402
65182	65183	24097	95	F	16450
65183	65184	49365	49	M	53058
65184	65185	45724	72	M	18103
65185	65186	20001	30	F	38919
65186	65187	38439	52	F	22598
65187	65188	40339	21	M	45073
65188	65189	26024	1	F	11121
65189	65190	17142	41	M	54999
65190	65191	46807	43	F	51253
65191	65192	12508	69	F	14440
65192	65193	45767	49	F	15356
65193	65194	42185	52	M	56329
65194	65195	7443	13	F	1762
65195	65196	1331	95	M	60709
65196	65197	18005	72	F	17283
65197	65198	46380	6	M	227
65198	65199	48681	16	M	1676
65199	65200	3329	81	F	29471
65200	65201	16658	64	F	51913
65201	65202	31506	90	M	61919
65202	65203	27670	17	F	9193
65203	65204	40698	51	F	28661
65204	65205	4384	38	M	37702
65205	65206	22520	70	M	40697
65206	65207	13480	55	F	15385
65207	65208	38244	40	F	57063
65208	65209	8614	68	F	58647
65209	65210	48447	29	M	12711
65210	65211	42084	45	F	26386
65211	65212	48953	87	F	45704
65212	65213	18685	85	M	28050
65213	65214	33200	91	M	51853
65214	65215	14391	80	F	53523
65215	65216	5991	16	F	2081
65216	65217	22059	39	M	22575
65217	65218	2049	16	M	2527
65218	65219	25214	43	M	44345
65219	65220	26626	20	F	39892
65220	65221	4707	10	F	5028
65221	65222	19404	16	F	1901
65222	65223	49021	8	M	12303
65223	65224	29006	56	F	51713
65224	65225	46290	2	M	7435
65225	65226	49101	4	M	4940
65226	65227	26144	32	F	22228
65227	65228	48801	64	M	38854
65228	65229	40415	72	M	26018
65229	65230	6147	27	M	33624
65230	65231	49093	34	F	27428
65231	65232	39809	31	M	16009
65232	65233	27705	78	F	59550
65233	65234	32397	37	F	22527
65234	65235	15679	53	M	34263
65235	65236	35081	96	M	33325
65236	65237	7187	94	F	40284
65237	65238	26441	25	F	24637
65238	65239	43476	27	M	51911
65239	65240	29770	95	F	34985
65240	65241	41808	55	F	16062
65241	65242	26122	54	M	60707
65242	65243	25877	9	F	6155
65243	65244	40077	61	F	29406
65244	65245	18379	50	M	61739
65245	65246	22167	9	M	4470
65246	65247	16482	92	F	34051
65247	65248	4486	77	M	15276
65248	65249	22353	53	F	42639
65249	65250	25381	94	M	59936
65250	65251	9298	47	F	18712
65251	65252	28550	85	M	45586
65252	65253	45233	15	M	4373
65253	65254	18520	57	M	24934
65254	65255	47729	82	M	51733
65255	65256	21192	96	F	51461
65256	65257	46283	50	M	55442
65257	65258	17985	14	F	9811
65258	65259	17065	89	F	54226
65259	65260	8181	3	M	11113
65260	65261	18118	95	M	19577
65261	65262	39437	42	F	37140
65262	65263	18174	47	F	45517
65263	65264	16523	29	F	27601
65264	65265	4121	36	M	23570
65265	65266	30077	23	F	14595
65266	65267	13522	31	F	57579
65267	65268	47647	53	F	23880
65268	65269	13607	23	M	37934
65269	65270	38813	25	F	56451
65270	65271	14862	63	F	50434
65271	65272	45645	37	F	26136
65272	65273	173	29	M	41515
65273	65274	13811	24	M	32689
65274	65275	36449	34	M	19494
65275	65276	17570	40	M	45431
65276	65277	48661	19	M	55979
65277	65278	25002	68	F	16424
65278	65279	13472	79	M	49146
65279	65280	49583	21	F	53248
65280	65281	20868	1	M	633
65281	65282	10595	81	M	28977
65282	65283	4993	67	M	16185
65283	65284	42458	91	M	61441
65284	65285	41280	25	M	31243
65285	65286	20255	65	M	46829
65286	65287	46811	32	F	38128
65287	65288	48567	74	M	28435
65288	65289	228	65	F	42091
65289	65290	36949	77	F	21106
65290	65291	22042	87	F	26667
65291	65292	17798	54	M	27255
65292	65293	21118	46	F	58893
65293	65294	45910	2	F	7043
65294	65295	35038	55	M	13864
65295	65296	15688	39	F	43918
65296	65297	33924	16	M	7558
65297	65298	11455	79	M	54102
65298	65299	37892	14	F	11706
65299	65300	9181	13	F	961
65300	65301	34903	51	M	35300
65301	65302	34594	31	F	59520
65302	65303	46875	99	F	35135
65303	65304	20839	75	F	36621
65304	65305	35016	74	F	20506
65305	65306	49112	8	F	3739
65306	65307	47686	68	M	28722
65307	65308	2633	51	F	14005
65308	65309	474	32	M	21027
65309	65310	14360	8	F	11549
65310	65311	16638	38	F	19245
65311	65312	16740	74	M	16832
65312	65313	36167	13	M	491
65313	65314	37492	99	M	40585
65314	65315	33543	17	F	33
65315	65316	32258	57	F	49616
65316	65317	17433	88	M	54459
65317	65318	30870	94	F	20204
65318	65319	6231	59	M	47324
65319	65320	21270	16	M	10970
65320	65321	17931	7	F	9180
65321	65322	6309	8	F	7448
65322	65323	16827	88	M	22383
65323	65324	31320	21	M	20132
65324	65325	13366	81	F	14336
65325	65326	35950	94	M	53216
65326	65327	16779	86	F	59954
65327	65328	33221	46	F	28477
65328	65329	11203	4	M	11093
65329	65330	21976	3	M	1825
65330	65331	42072	31	M	47451
65331	65332	20147	38	M	31893
65332	65333	1900	39	M	18970
65333	65334	31413	57	M	12638
65334	65335	17188	21	M	30005
65335	65336	48085	24	M	17392
65336	65337	11288	13	F	3830
65337	65338	30649	45	M	36121
65338	65339	25607	13	F	10567
65339	65340	25277	37	M	16397
65340	65341	5617	41	M	21746
65341	65342	28304	56	M	50784
65342	65343	23532	38	M	37591
65343	65344	3966	58	M	61423
65344	65345	23663	93	F	17367
65345	65346	30181	45	M	36505
65346	65347	36260	93	M	49774
65347	65348	22217	24	M	45394
65348	65349	36286	3	F	4428
65349	65350	29181	3	M	3964
65350	65351	17031	52	M	35547
65351	65352	13792	88	F	39251
65352	65353	21988	92	F	50808
65353	65354	14721	87	M	47610
65354	65355	3804	81	F	42600
65355	65356	32611	6	F	7595
65356	65357	25501	47	M	18235
65357	65358	27400	75	F	36549
65358	65359	41037	2	F	8860
65359	65360	2669	88	M	33109
65360	65361	45430	26	M	21041
65361	65362	48904	69	F	56210
65362	65363	39636	29	M	18047
65363	65364	29185	83	F	16960
65364	65365	43228	43	M	38918
65365	65366	1569	97	F	26984
65366	65367	49548	54	M	42921
65367	65368	48881	54	F	59556
65368	65369	23987	54	M	51269
65369	65370	44521	22	F	27200
65370	65371	9107	5	M	6575
65371	65372	3787	59	F	57992
65372	65373	35588	86	F	54535
65373	65374	15200	47	F	61449
65374	65375	33628	93	M	35543
65375	65376	49464	6	F	3121
65376	65377	30292	80	M	16257
65377	65378	41091	76	M	49930
65378	65379	27923	88	M	25745
65379	65380	34647	79	F	40013
65380	65381	17958	51	F	44051
65381	65382	30700	78	M	48673
65382	65383	6600	8	F	7634
65383	65384	11806	43	M	54905
65384	65385	5252	62	F	39882
65385	65386	22342	42	F	51621
65386	65387	33594	90	M	30731
65387	65388	8002	20	F	18165
65388	65389	31974	2	F	515
65389	65390	22671	43	M	44330
65390	65391	11571	36	M	53353
65391	65392	48587	6	M	8211
65392	65393	8112	99	F	54735
65393	65394	43649	2	M	4317
65394	65395	35561	86	F	48129
65395	65396	48068	50	F	56988
65396	65397	12509	73	F	38480
65397	65398	25217	72	M	42199
65398	65399	13869	4	M	12213
65399	65400	8876	23	M	60905
65400	65401	36623	9	M	5638
65401	65402	13223	82	M	47697
65402	65403	668	51	F	42724
65403	65404	48838	40	M	47700
65404	65405	18873	46	M	19805
65405	65406	44982	95	M	48353
65406	65407	17360	73	F	28926
65407	65408	1476	80	M	18058
65408	65409	24377	13	F	11190
65409	65410	5125	7	M	4034
65410	65411	20746	30	M	47012
65411	65412	10639	28	M	32390
65412	65413	45201	17	F	2440
65413	65414	23820	73	M	28797
65414	65415	40116	88	F	40351
65415	65416	35034	79	F	20470
65416	65417	13535	67	M	62437
