sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
231920	2506	35	M	1	0	X	X
451994	2506	63	M	1	0	X	X
601433	2506	11	F	1	0	X	X
1023486	2506	65	F	1	0	X	X
147956	2506	24	M	1	0	X	X
547344	2506	3	F	1	0	X	X
553390	2506	4	F	1	0	X	X
698102	2506	29	F	1	0	X	X
698101	2506	29	F	1	0	X	X
698100	2506	29	F	1	0	X	X
423359	2506	59	M	1	0	X	X
152997	2506	25	M	1	0	X	X
242594	2506	36	M	1	0	X	X
848023	2506	45	F	1	0	X	X
458512	2506	64	M	1	0	X	X
158408	2506	26	M	1	0	X	X
492980	2506	70	M	1	0	X	X
901784	2506	51	F	1	0	X	X
430388	2506	60	M	1	0	X	X
1004378	2506	63	F	1	0	X	X
307281	2506	43	M	1	0	X	X
307280	2506	43	M	1	0	X	X
177006	2506	29	M	1	0	X	X
741305	2506	34	F	1	0	X	X
158407	2506	26	M	1	0	X	X
994843	2506	62	F	1	0	X	X
315291	2506	44	M	1	0	X	X
221562	2506	34	M	1	0	X	X
1101235	2506	74	F	1	0	X	X
1101234	2506	74	F	1	0	X	X
1101233	2506	74	F	1	0	X	X
104203	2506	16	M	1	0	X	X
949258	2506	57	F	1	0	X	X
1113320	2506	76	F	1	0	X	X
949259	2506	57	F	1	0	X	X
772534	2506	37	F	1	0	X	X
10633	2506	2	M	1	0	X	X
811458	2506	41	F	1	0	X	X
751849	2506	35	F	1	0	X	X
866766	2506	47	F	1	0	X	X
866765	2506	47	F	1	0	X	X
36250	2506	6	M	1	0	X	X
36249	2506	6	M	1	0	X	X
36248	2506	6	M	1	0	X	X
10632	2506	2	M	1	0	X	X
403595	2506	56	M	1	0	X	X
1124657	2506	80	F	1	0	X	X
502266	2506	72	M	1	0	X	X
369955	2506	51	M	1	0	X	X
1077385	2506	71	F	1	0	X	X
1129362	2506	81	F	1	0	X	X
437617	2506	61	M	1	0	X	X
403596	2506	56	M	1	0	X	X
941141	2506	56	F	1	0	X	X
66208	2506	10	M	1	0	X	X
16130	2506	3	M	1	0	X	X
1107624	2506	75	F	1	0	X	X
377678	2506	52	M	1	0	X	X
821110	2506	42	F	1	0	X	X
613447	2506	13	F	1	0	X	X
685924	2506	27	F	1	0	X	X
635663	2506	17	F	1	0	X	X
445303	2506	62	M	1	0	X	X
722006	2506	32	F	1	0	X	X
202096	2506	32	M	1	0	X	X
1032548	2506	66	F	1	0	X	X
566702	2506	6	F	1	0	X	X
1032549	2506	66	F	1	0	X	X
802132	2506	40	F	1	0	X	X
403597	2513	56	M	1	0	X	X
601434	2513	11	F	1	0	X	X
875690	2521	48	F	1	0	X	X
884440	2521	49	F	1	0	X	X
691860	2521	28	F	1	0	X	X
666032	2526	23	F	1	0	X	X
132338	2526	21	M	1	0	X	X
933492	2526	55	F	1	0	X	X
164382	2526	27	M	1	0	X	X
1059936	2526	69	F	1	0	X	X
1142800	2527	84	F	1	0	X	X
281348	2527	40	M	1	0	X	X
242596	2527	36	M	1	0	X	X
470898	2527	66	M	1	0	X	X
43961	2531	7	M	1	0	X	X
211461	2531	33	M	1	0	X	X
685925	2531	27	F	1	0	X	X
16131	2531	3	M	1	0	X	X
390689	2531	54	M	1	0	X	X
751850	2531	35	F	1	0	X	X
607549	2531	12	F	1	0	X	X
588013	2531	9	F	1	0	X	X
221563	2531	34	M	1	0	X	X
830159	2531	43	F	1	0	X	X
918284	2531	53	F	1	0	X	X
290019	2538	41	M	1	0	X	X
741308	2538	34	F	1	0	X	X
476904	2538	67	M	1	0	X	X
884441	2538	49	F	1	0	X	X
559526	2538	5	F	1	0	X	X
680372	2538	26	F	1	0	X	X
772536	2538	37	F	1	0	X	X
619367	2538	14	F	1	0	X	X
782501	2538	38	F	1	0	X	X
1133928	2538	82	F	1	0	X	X
354790	2538	49	M	1	0	X	X
848024	2538	45	F	1	0	X	X
262571	2538	38	M	1	0	X	X
762218	2538	36	F	1	0	X	X
994845	2538	62	F	1	0	X	X
164384	2540	27	M	1	0	X	X
290020	2540	41	M	1	0	X	X
949262	2540	57	F	1	0	X	X
1085676	2540	72	F	1	0	X	X
458515	2540	64	M	1	0	X	X
1129363	2540	81	F	1	0	X	X
242598	2540	36	M	1	0	X	X
866771	2540	47	F	1	0	X	X
497741	2540	71	M	1	0	X	X
516058	2541	76	M	1	0	X	X
451996	2541	63	M	1	0	X	X
772537	2541	37	F	1	0	X	X
581159	2541	8	F	1	0	X	X
331365	2541	46	M	1	0	X	X
202100	2541	32	M	1	0	X	X
458516	2541	64	M	1	0	X	X
656543	2541	21	F	1	0	X	X
613449	2541	13	F	1	0	X	X
211464	2541	33	M	1	0	X	X
741310	2541	34	F	1	0	X	X
92580	2541	14	M	1	0	X	X
437622	2541	61	M	1	0	X	X
211463	2541	33	M	1	0	X	X
848025	2542	45	F	1	0	X	X
1138548	2542	83	F	1	0	X	X
994847	2542	62	F	1	0	X	X
242	2546	0	M	1	0	X	X
782502	2546	38	F	1	0	X	X
307288	2546	43	M	1	0	X	X
941144	2546	56	F	1	0	X	X
910446	2546	52	F	1	0	X	X
607550	2546	12	F	1	0	X	X
384245	2548	53	M	1	0	X	X
821113	2548	42	F	1	0	X	X
252640	2548	37	M	1	0	X	X
1032552	2548	66	F	1	0	X	X
1004380	2550	63	F	1	0	X	X
132340	2550	21	M	1	0	X	X
384246	2550	53	M	1	0	X	X
451997	2550	63	M	1	0	X	X
661426	2550	22	F	1	0	X	X
857214	2550	46	F	1	0	X	X
521167	2550	80	M	1	0	X	X
625003	2550	15	F	1	0	X	X
731462	2550	33	F	1	0	X	X
281354	2550	40	M	1	0	X	X
522891	2550	81	M	1	0	X	X
613450	2550	13	F	1	0	X	X
115678	2550	18	M	1	0	X	X
445305	2550	62	M	1	0	X	X
79528	2551	12	M	1	0	X	X
92582	2551	14	M	1	0	X	X
339607	2551	47	M	1	0	X	X
547345	2551	3	F	1	0	X	X
762219	2551	36	F	1	0	X	X
875692	2551	48	F	1	0	X	X
158411	2551	26	M	1	0	X	X
984795	2551	61	F	1	0	X	X
1068773	2551	70	F	1	0	X	X
1142801	2551	84	F	1	0	X	X
142793	2551	23	M	1	0	X	X
290022	2551	41	M	1	0	X	X
1138550	2551	83	F	1	0	X	X
298769	2551	42	M	1	0	X	X
354791	2551	49	M	1	0	X	X
242599	2551	36	M	1	0	X	X
1013896	2551	64	F	1	0	X	X
390691	2551	54	M	1	0	X	X
751852	2551	35	F	1	0	X	X
410113	2551	57	M	1	0	X	X
1094021	2551	73	F	1	0	X	X
685928	2551	27	F	1	0	X	X
713248	2551	31	F	1	0	X	X
1004381	2553	63	F	1	0	X	X
16132	2553	3	M	1	0	X	X
866772	2553	47	F	1	0	X	X
221564	2553	34	M	1	0	X	X
272405	2553	39	M	1	0	X	X
782503	2553	38	F	1	0	X	X
1051244	2553	68	F	1	0	X	X
51453	2553	8	M	1	0	X	X
1119106	2558	78	F	1	0	X	X
594959	2558	10	F	1	0	X	X
98527	2558	15	M	1	0	X	X
698104	2558	29	F	1	0	X	X
115679	2558	18	M	1	0	X	X
651764	2558	20	F	1	0	X	X
192779	2558	31	M	1	0	X	X
410114	2558	57	M	1	0	X	X
949264	2558	57	F	1	0	X	X
933495	2558	55	F	1	0	X	X
984796	2558	61	F	1	0	X	X
625004	2558	15	F	1	0	X	X
782504	2561	38	F	1	0	X	X
482639	2561	68	M	1	0	X	X
821116	2561	42	F	1	0	X	X
573944	2561	7	F	1	0	X	X
866773	2561	47	F	1	0	X	X
323311	2571	45	M	1	0	X	X
741312	2571	34	F	1	0	X	X
542089	2571	2	F	1	0	X	X
445307	2571	62	M	1	0	X	X
331369	2571	46	M	1	0	X	X
202101	2571	32	M	1	0	X	X
941147	2571	56	F	1	0	X	X
464969	2571	65	M	1	0	X	X
170462	2571	28	M	1	0	X	X
630332	2572	16	F	1	0	X	X
290025	2572	41	M	1	0	X	X
92584	2572	14	M	1	0	X	X
933497	2572	55	F	1	0	X	X
66215	2572	10	M	1	0	X	X
680373	2572	26	F	1	0	X	X
158412	2572	26	M	1	0	X	X
910449	2572	52	F	1	0	X	X
857217	2573	46	F	1	0	X	X
625007	2573	15	F	1	0	X	X
656545	2573	21	F	1	0	X	X
10636	2573	2	M	1	0	X	X
566706	2573	6	F	1	0	X	X
290026	2573	41	M	1	0	X	X
243	2573	0	M	1	0	X	X
848032	2573	45	F	1	0	X	X
211469	2573	33	M	1	0	X	X
423363	2573	59	M	1	0	X	X
164387	2573	27	M	1	0	X	X
423362	2573	59	M	1	0	X	X
177011	2573	29	M	1	0	X	X
857218	2584	46	F	1	0	X	X
202103	2584	32	M	1	0	X	X
594961	2584	10	F	1	0	X	X
925924	2584	54	F	1	0	X	X
893193	2584	50	F	1	0	X	X
1094023	2586	73	F	1	0	X	X
529538	2586	86	M	1	0	X	X
1068778	2586	70	F	1	0	X	X
121497	2586	19	M	1	0	X	X
354792	2586	49	M	1	0	X	X
1032554	2586	66	F	1	0	X	X
975373	2586	60	F	1	0	X	X
713250	2588	31	F	1	0	X	X
630334	2588	16	F	1	0	X	X
384249	2588	53	M	1	0	X	X
1129366	2589	81	F	1	0	X	X
1101239	2589	74	F	1	0	X	X
177012	2589	29	M	1	0	X	X
192780	2589	31	M	1	0	X	X
1051249	2589	68	F	1	0	X	X
573946	2589	7	F	1	0	X	X
79529	2589	12	M	1	0	X	X
445311	2592	62	M	1	0	X	X
445310	2592	62	M	1	0	X	X
184654	2592	30	M	1	0	X	X
369958	2592	51	M	1	0	X	X
857221	2592	46	F	1	0	X	X
625009	2592	15	F	1	0	X	X
680375	2592	26	F	1	0	X	X
675345	2592	25	F	1	0	X	X
377682	2592	52	M	1	0	X	X
625008	2592	15	F	1	0	X	X
369959	2592	51	M	1	0	X	X
377683	2592	52	M	1	0	X	X
142798	2592	23	M	1	0	X	X
1059942	2592	69	F	1	0	X	X
1059941	2592	69	F	1	0	X	X
28785	2592	5	M	1	0	X	X
821120	2592	42	F	1	0	X	X
1051250	2592	68	F	1	0	X	X
1004385	2592	63	F	1	0	X	X
245	2592	0	M	1	0	X	X
430390	2592	60	M	1	0	X	X
792782	2592	39	F	1	0	X	X
792783	2592	39	F	1	0	X	X
792784	2592	39	F	1	0	X	X
397012	2592	55	M	1	0	X	X
397013	2592	55	M	1	0	X	X
458518	2592	64	M	1	0	X	X
722015	2592	32	F	1	0	X	X
132342	2592	21	M	1	0	X	X
1013901	2592	64	F	1	0	X	X
713251	2592	31	F	1	0	X	X
957439	2592	58	F	1	0	X	X
98529	2592	15	M	1	0	X	X
651769	2592	20	F	1	0	X	X
651768	2592	20	F	1	0	X	X
517678	2592	77	M	1	0	X	X
252647	2592	37	M	1	0	X	X
830160	2592	43	F	1	0	X	X
252646	2592	37	M	1	0	X	X
751853	2592	35	F	1	0	X	X
811466	2592	41	F	1	0	X	X
751854	2592	35	F	1	0	X	X
651767	2592	20	F	1	0	X	X
211471	2592	33	M	1	0	X	X
510083	2592	74	M	1	0	X	X
262575	2592	38	M	1	0	X	X
354794	2592	49	M	1	0	X	X
354793	2592	49	M	1	0	X	X
281361	2592	40	M	1	0	X	X
281360	2592	40	M	1	0	X	X
281359	2592	40	M	1	0	X	X
910453	2592	52	F	1	0	X	X
43970	2592	7	M	1	0	X	X
588017	2592	9	F	1	0	X	X
43969	2592	7	M	1	0	X	X
43968	2592	7	M	1	0	X	X
1077390	2592	71	F	1	0	X	X
893194	2592	50	F	1	0	X	X
559531	2592	5	F	1	0	X	X
10639	2592	2	M	1	0	X	X
547348	2592	3	F	1	0	X	X
476908	2592	67	M	1	0	X	X
594963	2592	10	F	1	0	X	X
875696	2592	48	F	1	0	X	X
347394	2592	48	M	1	0	X	X
66220	2592	10	M	1	0	X	X
66219	2592	10	M	1	0	X	X
884445	2592	49	F	1	0	X	X
731466	2592	33	F	1	0	X	X
36255	2592	6	M	1	0	X	X
772539	2592	37	F	1	0	X	X
731467	2592	33	F	1	0	X	X
581164	2592	8	F	1	0	X	X
127098	2592	20	M	1	0	X	X
975374	2592	60	F	1	0	X	X
975375	2592	60	F	1	0	X	X
164389	2592	27	M	1	0	X	X
1113323	2592	76	F	1	0	X	X
66218	2592	10	M	1	0	X	X
470903	2592	66	M	1	0	X	X
1032557	2592	66	F	1	0	X	X
1032556	2592	66	F	1	0	X	X
470904	2592	66	M	1	0	X	X
470905	2592	66	M	1	0	X	X
403602	2592	56	M	1	0	X	X
403601	2592	56	M	1	0	X	X
1149233	2592	86	F	1	0	X	X
115680	2592	18	M	1	0	X	X
73135	2592	11	M	1	0	X	X
1101240	2592	74	F	1	0	X	X
16135	2592	3	M	1	0	X	X
221566	2592	34	M	1	0	X	X
451999	2592	63	M	1	0	X	X
866780	2592	47	F	1	0	X	X
918286	2592	53	F	1	0	X	X
661427	2592	22	F	1	0	X	X
202104	2592	32	M	1	0	X	X
177013	2592	29	M	1	0	X	X
79531	2592	12	M	1	0	X	X
79530	2592	12	M	1	0	X	X
607554	2592	12	F	1	0	X	X
1138554	2592	83	F	1	0	X	X
362474	2592	50	M	1	0	X	X
601439	2592	11	F	1	0	X	X
1023490	2592	65	F	1	0	X	X
36254	2592	6	M	1	0	X	X
22294	2592	4	M	1	0	X	X
22293	2592	4	M	1	0	X	X
691864	2592	28	F	1	0	X	X
1068780	2592	70	F	1	0	X	X
290029	2592	41	M	1	0	X	X
537223	2592	1	F	1	0	X	X
416638	2592	58	M	1	0	X	X
1068779	2592	70	F	1	0	X	X
513384	2592	75	M	1	0	X	X
532333	2592	0	F	1	0	X	X
666035	2594	23	F	1	0	X	X
331371	2594	46	M	1	0	X	X
1023491	2594	65	F	1	0	X	X
918287	2594	53	F	1	0	X	X
458519	2594	64	M	1	0	X	X
772540	2594	37	F	1	0	X	X
607555	2594	12	F	1	0	X	X
910455	2597	52	F	1	0	X	X
470906	2597	66	M	1	0	X	X
884446	2597	49	F	1	0	X	X
910456	2597	52	F	1	0	X	X
910454	2597	52	F	1	0	X	X
594964	2597	10	F	1	0	X	X
848036	2597	45	F	1	0	X	X
403603	2597	56	M	1	0	X	X
1121431	2597	79	F	1	0	X	X
73136	2597	11	M	1	0	X	X
705310	2597	30	F	1	0	X	X
1101243	2597	74	F	1	0	X	X
458520	2597	64	M	1	0	X	X
1129367	2597	81	F	1	0	X	X
1129368	2597	81	F	1	0	X	X
1133931	2597	82	F	1	0	X	X
1133930	2597	82	F	1	0	X	X
630335	2597	16	F	1	0	X	X
607556	2597	12	F	1	0	X	X
698110	2597	29	F	1	0	X	X
339609	2597	47	M	1	0	X	X
79532	2597	12	M	1	0	X	X
158418	2597	26	M	1	0	X	X
158417	2597	26	M	1	0	X	X
132343	2597	21	M	1	0	X	X
92590	2597	14	M	1	0	X	X
656546	2597	21	F	1	0	X	X
121498	2597	19	M	1	0	X	X
142801	2597	23	M	1	0	X	X
5427	2597	1	M	1	0	X	X
5426	2597	1	M	1	0	X	X
28786	2597	5	M	1	0	X	X
1013903	2597	64	F	1	0	X	X
1013904	2597	64	F	1	0	X	X
290031	2597	41	M	1	0	X	X
949267	2597	57	F	1	0	X	X
369960	2597	51	M	1	0	X	X
949266	2597	57	F	1	0	X	X
262577	2597	38	M	1	0	X	X
281362	2597	40	M	1	0	X	X
211472	2597	33	M	1	0	X	X
211473	2597	33	M	1	0	X	X
588018	2597	9	F	1	0	X	X
588019	2597	9	F	1	0	X	X
147961	2597	24	M	1	0	X	X
581165	2597	8	F	1	0	X	X
518788	2597	78	M	1	0	X	X
601440	2597	11	F	1	0	X	X
635670	2597	17	F	1	0	X	X
142800	2597	23	M	1	0	X	X
242603	2597	36	M	1	0	X	X
221567	2597	34	M	1	0	X	X
137656	2597	22	M	1	0	X	X
661429	2597	22	F	1	0	X	X
866781	2597	47	F	1	0	X	X
410118	2597	57	M	1	0	X	X
1085683	2597	72	F	1	0	X	X
531815	2597	94	M	1	0	X	X
1085682	2597	72	F	1	0	X	X
10640	2597	2	M	1	0	X	X
410117	2597	57	M	1	0	X	X
1094024	2597	73	F	1	0	X	X
170466	2597	28	M	1	0	X	X
966292	2597	59	F	1	0	X	X
170465	2597	28	M	1	0	X	X
290030	2597	41	M	1	0	X	X
661428	2597	22	F	1	0	X	X
164390	2597	27	M	1	0	X	X
619369	2597	14	F	1	0	X	X
975377	2597	60	F	1	0	X	X
975376	2597	60	F	1	0	X	X
1068781	2597	70	F	1	0	X	X
918288	2597	53	F	1	0	X	X
109815	2597	17	M	1	0	X	X
242602	2597	36	M	1	0	X	X
941149	2597	56	F	1	0	X	X
722017	2597	32	F	1	0	X	X
731468	2597	33	F	1	0	X	X
537224	2597	1	F	1	0	X	X
966293	2597	59	F	1	0	X	X
772541	2597	37	F	1	0	X	X
246	2597	0	M	1	0	X	X
641307	2600	18	F	1	0	X	X
661430	2600	22	F	1	0	X	X
470907	2600	66	M	1	0	X	X
1032558	2600	66	F	1	0	X	X
1041867	2600	67	F	1	0	X	X
984799	2600	61	F	1	0	X	X
290032	2600	41	M	1	0	X	X
601441	2600	11	F	1	0	X	X
994851	2600	62	F	1	0	X	X
1101244	2600	74	F	1	0	X	X
1121432	2600	79	F	1	0	X	X
377684	2600	52	M	1	0	X	X
641308	2600	18	F	1	0	X	X
416639	2600	58	M	1	0	X	X
751856	2600	35	F	1	0	X	X
121500	2600	19	M	1	0	X	X
1041868	2601	67	F	1	0	X	X
994852	2601	62	F	1	0	X	X
957441	2601	58	F	1	0	X	X
307292	2601	43	M	1	0	X	X
1023492	2601	65	F	1	0	X	X
949270	2601	57	F	1	0	X	X
559532	2601	5	F	1	0	X	X
1119108	2601	78	F	1	0	X	X
464973	2601	65	M	1	0	X	X
464974	2601	65	M	1	0	X	X
397014	2601	55	M	1	0	X	X
158419	2601	26	M	1	0	X	X
966294	2601	59	F	1	0	X	X
975378	2601	60	F	1	0	X	X
164391	2601	27	M	1	0	X	X
221570	2601	34	M	1	0	X	X
221569	2601	34	M	1	0	X	X
390693	2601	54	M	1	0	X	X
975379	2601	60	F	1	0	X	X
731471	2601	33	F	1	0	X	X
416641	2601	58	M	1	0	X	X
635671	2601	17	F	1	0	X	X
705311	2601	30	F	1	0	X	X
772542	2601	37	F	1	0	X	X
607557	2601	12	F	1	0	X	X
941150	2601	56	F	1	0	X	X
1138555	2601	83	F	1	0	X	X
1133932	2601	82	F	1	0	X	X
416640	2601	58	M	1	0	X	X
619370	2601	14	F	1	0	X	X
1077391	2601	71	F	1	0	X	X
177015	2601	29	M	1	0	X	X
476909	2601	67	M	1	0	X	X
115681	2601	18	M	1	0	X	X
452000	2601	63	M	1	0	X	X
362475	2601	50	M	1	0	X	X
531317	2601	91	M	1	0	X	X
482642	2601	68	M	1	0	X	X
1094026	2601	73	F	1	0	X	X
51458	2601	8	M	1	0	X	X
1032559	2601	66	F	1	0	X	X
751857	2601	35	F	1	0	X	X
1152363	2601	88	F	1	0	X	X
1051253	2601	68	F	1	0	X	X
1004388	2601	63	F	1	0	X	X
722018	2601	32	F	1	0	X	X
272409	2601	39	M	1	0	X	X
5428	2601	1	M	1	0	X	X
731470	2601	33	F	1	0	X	X
43971	2601	7	M	1	0	X	X
839084	2601	44	F	1	0	X	X
532334	2601	0	F	1	0	X	X
1051252	2601	68	F	1	0	X	X
1013905	2601	64	F	1	0	X	X
1107626	2601	75	F	1	0	X	X
713252	2601	31	F	1	0	X	X
594966	2601	10	F	1	0	X	X
192781	2601	31	M	1	0	X	X
910457	2601	52	F	1	0	X	X
910458	2601	52	F	1	0	X	X
594965	2601	10	F	1	0	X	X
1124660	2601	80	F	1	0	X	X
298774	2601	42	M	1	0	X	X
423366	2601	59	M	1	0	X	X
121501	2601	19	M	1	0	X	X
521169	2601	80	M	1	0	X	X
221571	2603	34	M	1	0	X	X
437627	2603	61	M	1	0	X	X
966295	2603	59	F	1	0	X	X
85945	2603	13	M	1	0	X	X
875699	2609	48	F	1	0	X	X
613454	2609	13	F	1	0	X	X
918291	2609	53	F	1	0	X	X
66223	2609	10	M	1	0	X	X
211475	2609	33	M	1	0	X	X
884449	2609	49	F	1	0	X	X
307295	2609	43	M	1	0	X	X
635673	2610	17	F	1	0	X	X
641309	2610	18	F	1	0	X	X
1059944	2610	69	F	1	0	X	X
458522	2610	64	M	1	0	X	X
1149235	2610	86	F	1	0	X	X
857224	2610	46	F	1	0	X	X
522892	2610	81	M	1	0	X	X
594968	2610	10	F	1	0	X	X
875700	2610	48	F	1	0	X	X
1004393	2610	63	F	1	0	X	X
184655	2610	30	M	1	0	X	X
532336	2610	0	F	1	0	X	X
821124	2611	42	F	1	0	X	X
893196	2611	50	F	1	0	X	X
713255	2611	31	F	1	0	X	X
92592	2611	14	M	1	0	X	X
901791	2611	51	F	1	0	X	X
901792	2611	51	F	1	0	X	X
559537	2611	5	F	1	0	X	X
513386	2611	75	M	1	0	X	X
142803	2611	23	M	1	0	X	X
1124662	2611	80	F	1	0	X	X
984802	2611	61	F	1	0	X	X
16136	2611	3	M	1	0	X	X
741314	2611	34	F	1	0	X	X
423368	2616	59	M	1	0	X	X
28787	2616	5	M	1	0	X	X
594969	2616	10	F	1	0	X	X
537225	2616	1	F	1	0	X	X
821125	2616	42	F	1	0	X	X
1085685	2616	72	F	1	0	X	X
362477	2616	50	M	1	0	X	X
691867	2616	28	F	1	0	X	X
741315	2616	34	F	1	0	X	X
1059945	2616	69	F	1	0	X	X
410120	2616	57	M	1	0	X	X
362478	2617	50	M	1	0	X	X
452004	2617	63	M	1	0	X	X
830162	2618	43	F	1	0	X	X
705313	2618	30	F	1	0	X	X
1068785	2618	70	F	1	0	X	X
722021	2618	32	F	1	0	X	X
901794	2618	51	F	1	0	X	X
127100	2619	20	M	1	0	X	X
529539	2619	86	M	1	0	X	X
1146445	2619	85	F	1	0	X	X
98530	2619	15	M	1	0	X	X
464978	2619	65	M	1	0	X	X
121505	2619	19	M	1	0	X	X
127101	2619	20	M	1	0	X	X
458524	2619	64	M	1	0	X	X
510084	2619	74	M	1	0	X	X
390695	2619	54	M	1	0	X	X
458525	2619	64	M	1	0	X	X
527547	2622	84	M	1	0	X	X
731475	2622	33	F	1	0	X	X
347398	2622	48	M	1	0	X	X
1013909	2633	64	F	1	0	X	X
666037	2633	23	F	1	0	X	X
994855	2633	62	F	1	0	X	X
164394	2633	27	M	1	0	X	X
104210	2637	16	M	1	0	X	X
1085688	2637	72	F	1	0	X	X
66226	2637	10	M	1	0	X	X
377687	2640	52	M	1	0	X	X
547353	2640	3	F	1	0	X	X
231930	2640	35	M	1	0	X	X
184657	2641	30	M	1	0	X	X
641311	2641	18	F	1	0	X	X
641310	2641	18	F	1	0	X	X
651772	2641	20	F	1	0	X	X
252653	2641	37	M	1	0	X	X
331376	2641	46	M	1	0	X	X
437632	2641	61	M	1	0	X	X
192784	2641	31	M	1	0	X	X
153006	2641	25	M	1	0	X	X
510085	2641	74	M	1	0	X	X
262581	2641	38	M	1	0	X	X
1133935	2641	82	F	1	0	X	X
16139	2641	3	M	1	0	X	X
211477	2641	33	M	1	0	X	X
73142	2641	11	M	1	0	X	X
1116767	2641	77	F	1	0	X	X
476913	2641	67	M	1	0	X	X
857226	2641	46	F	1	0	X	X
281365	2641	40	M	1	0	X	X
1004396	2641	63	F	1	0	X	X
741318	2641	34	F	1	0	X	X
1041875	2646	67	F	1	0	X	X
369965	2646	51	M	1	0	X	X
635677	2646	17	F	1	0	X	X
1051255	2646	68	F	1	0	X	X
1113326	2646	76	F	1	0	X	X
458529	2646	64	M	1	0	X	X
73143	2650	11	M	1	0	X	X
1041876	2653	67	F	1	0	X	X
202107	2653	32	M	1	0	X	X
137660	2653	22	M	1	0	X	X
482644	2653	68	M	1	0	X	X
464979	2653	65	M	1	0	X	X
1004398	2653	63	F	1	0	X	X
559538	2653	5	F	1	0	X	X
762232	2653	36	F	1	0	X	X
79540	2653	12	M	1	0	X	X
28789	2653	5	M	1	0	X	X
1068792	2654	70	F	1	0	X	X
1023496	2654	65	F	1	0	X	X
347401	2654	48	M	1	0	X	X
722026	2654	32	F	1	0	X	X
925928	2654	54	F	1	0	X	X
104212	2654	16	M	1	0	X	X
857227	2654	46	F	1	0	X	X
1101247	2655	74	F	1	0	X	X
573954	2655	7	F	1	0	X	X
933500	2655	55	F	1	0	X	X
1107627	2655	75	F	1	0	X	X
901796	2655	51	F	1	0	X	X
1041878	2655	67	F	1	0	X	X
1041877	2655	67	F	1	0	X	X
722027	2655	32	F	1	0	X	X
772548	2655	37	F	1	0	X	X
5430	2661	1	M	1	0	X	X
975385	2661	60	F	1	0	X	X
910465	2661	52	F	1	0	X	X
1094029	2661	73	F	1	0	X	X
1004399	2663	63	F	1	0	X	X
933502	2663	55	F	1	0	X	X
607564	2663	12	F	1	0	X	X
410122	2663	57	M	1	0	X	X
722028	2663	32	F	1	0	X	X
231931	2663	35	M	1	0	X	X
630336	2663	16	F	1	0	X	X
452007	2665	63	M	1	0	X	X
1077397	2666	71	F	1	0	X	X
866787	2666	47	F	1	0	X	X
252656	2666	37	M	1	0	X	X
821128	2667	42	F	1	0	X	X
1004400	2667	63	F	1	0	X	X
782512	2667	38	F	1	0	X	X
115684	2667	18	M	1	0	X	X
722029	2667	32	F	1	0	X	X
403608	2667	56	M	1	0	X	X
142805	2670	23	M	1	0	X	X
893201	2670	50	F	1	0	X	X
685933	2670	27	F	1	0	X	X
66233	2670	10	M	1	0	X	X
741321	2670	34	F	1	0	X	X
487921	2670	69	M	1	0	X	X
762235	2670	36	F	1	0	X	X
1085691	2670	72	F	1	0	X	X
16142	2670	3	M	1	0	X	X
751867	2670	35	F	1	0	X	X
656549	2670	21	F	1	0	X	X
430394	2670	60	M	1	0	X	X
1041882	2677	67	F	1	0	X	X
1138559	2677	83	F	1	0	X	X
452009	2677	63	M	1	0	X	X
594974	2677	10	F	1	0	X	X
685935	2677	27	F	1	0	X	X
553394	2677	4	F	1	0	X	X
79541	2677	12	M	1	0	X	X
522893	2677	81	M	1	0	X	X
893203	2679	50	F	1	0	X	X
1059950	2679	69	F	1	0	X	X
323322	2679	45	M	1	0	X	X
252	2679	0	M	1	0	X	X
298778	2679	42	M	1	0	X	X
384255	2679	53	M	1	0	X	X
670778	2679	24	F	1	0	X	X
918297	2679	53	F	1	0	X	X
1004402	2679	63	F	1	0	X	X
918298	2687	53	F	1	0	X	X
445318	2687	62	M	1	0	X	X
830167	2687	43	F	1	0	X	X
437635	2687	61	M	1	0	X	X
713259	2687	31	F	1	0	X	X
559543	2687	5	F	1	0	X	X
933505	2687	55	F	1	0	X	X
957446	2697	58	F	1	0	X	X
741322	2697	34	F	1	0	X	X
51461	2697	8	M	1	0	X	X
994861	2697	62	F	1	0	X	X
830169	2697	43	F	1	0	X	X
1059952	2697	69	F	1	0	X	X
532339	2697	0	F	1	0	X	X
966303	2700	59	F	1	0	X	X
347405	2700	48	M	1	0	X	X
635679	2700	17	F	1	0	X	X
762241	2700	36	F	1	0	X	X
941162	2700	56	F	1	0	X	X
910468	2702	52	F	1	0	X	X
281368	2702	40	M	1	0	X	X
893205	2702	50	F	1	0	X	X
73146	2702	11	M	1	0	X	X
430396	2703	60	M	1	0	X	X
416644	2703	58	M	1	0	X	X
884453	2703	49	F	1	0	X	X
1068797	2703	70	F	1	0	X	X
573957	2703	7	F	1	0	X	X
458533	2703	64	M	1	0	X	X
925934	2703	54	F	1	0	X	X
941163	2703	56	F	1	0	X	X
949279	2703	57	F	1	0	X	X
445320	2703	62	M	1	0	X	X
613461	2703	13	F	1	0	X	X
547357	2717	3	F	1	0	X	X
1116771	2717	77	F	1	0	X	X
127106	2717	20	M	1	0	X	X
221578	2717	34	M	1	0	X	X
132347	2717	21	M	1	0	X	X
675353	2717	25	F	1	0	X	X
581176	2717	8	F	1	0	X	X
