	sp_id	stcotrbg	hh_race	hh_income	hh_size	latitude	longitude	location	mo_name
28449	28450	190000	1	0.0	9	53.26243165	50.32548135	POINT (50.32548135 53.26243165)	Кировский район
21870	21871	190000	1	0.0	4	53.23963175	50.34384415	POINT (50.34384415 53.23963175)	Кировский район
26105	26106	190000	1	0.0	3	53.2532884	50.3520413	POINT (50.3520413 53.2532884)	Кировский район
26676	26677	190000	1	0.0	12	53.254869979	50.341375525	POINT (50.341375525 53.254869979)	Кировский район
22276	22277	190000	1	0.0	10	53.240756509	50.319353876	POINT (50.319353876 53.240756509)	Кировский район
21707	21708	190000	1	0.0	7	53.23908803	50.342166963	POINT (50.342166963 53.23908803)	Кировский район
23649	23650	190000	1	0.0	273	53.244725384	50.247539183	POINT (50.247539183 53.244725384)	Кировский район
25776	25777	190000	1	0.0	10	53.252080208	50.314427393	POINT (50.314427393 53.252080208)	Кировский район
19974	19975	190000	1	0.0	8	53.233448662	50.30576585	POINT (50.30576585 53.233448662)	Кировский район
27440	27441	190000	1	0.0	8	53.257613655	50.345383351	POINT (50.345383351 53.257613655)	Кировский район
23362	23363	190000	1	0.0	7	53.243862012	50.350519065	POINT (50.350519065 53.243862012)	Кировский район
17545	17546	190000	1	0.0	49	53.225850095	50.272517709	POINT (50.272517709 53.225850095)	Кировский район
29695	29696	190000	1	0.0	5	53.292864948	50.219785883	POINT (50.219785883 53.292864948)	Кировский район
19777	19778	190000	1	0.0	14	53.232874732	50.306086002	POINT (50.306086002 53.232874732)	Кировский район
25483	25484	190000	1	0.0	77	53.25092585	50.2611648	POINT (50.2611648 53.25092585)	Кировский район
18302	18303	190000	1	0.0	12	53.22844595	50.2636293	POINT (50.2636293 53.22844595)	Кировский район
21577	21578	190000	1	0.0	12	53.238618	50.31928035	POINT (50.31928035 53.238618)	Кировский район
24081	24082	190000	1	0.0	15	53.246051563	50.32563354	POINT (50.32563354 53.246051563)	Кировский район
26098	26099	190000	1	0.0	10	53.2532688	50.34320255	POINT (50.34320255 53.2532688)	Кировский район
29121	29122	190000	1	0.0	6	53.272412505	50.213555481	POINT (50.213555481 53.272412505)	Кировский район
27721	27722	190000	1	0.0	6	53.2586526	50.338815	POINT (50.338815 53.2586526)	Кировский район
27409	27410	190000	1	0.0	3	53.257534523	50.32424691	POINT (50.32424691 53.257534523)	Кировский район
21345	21346	190000	1	0.0	16	53.23788424	50.316148602	POINT (50.316148602 53.23788424)	Кировский район
18478	18479	190000	1	0.0	22	53.229060201	50.262598784	POINT (50.262598784 53.229060201)	Кировский район
28762	28763	190000	1	0.0	4	53.264739051	50.244062966	POINT (50.244062966 53.264739051)	Кировский район
21786	21787	190000	1	0.0	136	53.2393268	50.2793687	POINT (50.2793687 53.2393268)	Кировский район
17870	17871	190000	1	0.0	56	53.2269495	50.2601211	POINT (50.2601211 53.2269495)	Кировский район
25766	25767	190000	1	0.0	12	53.252055819	50.317170988	POINT (50.317170988 53.252055819)	Кировский район
29048	29049	190000	1	0.0	7	53.270250867	50.265107059	POINT (50.265107059 53.270250867)	Кировский район
30544	30545	190000	1	0.0	16	53.302776505	50.204168114	POINT (50.204168114 53.302776505)	Кировский район
25010	25011	190000	1	0.0	176	53.24934545	50.25080965	POINT (50.25080965 53.24934545)	Кировский район
24233	24234	190000	1	0.0	4	53.246529177	50.338667342	POINT (50.338667342 53.246529177)	Кировский район
21805	21806	190000	1	0.0	6	53.239418024	50.332424526	POINT (50.332424526 53.239418024)	Кировский район
24935	24936	190000	1	0.0	7	53.249041378	50.316102449	POINT (50.316102449 53.249041378)	Кировский район
25295	25296	190000	1	0.0	5	53.250329157	50.331204564	POINT (50.331204564 53.250329157)	Кировский район
21910	21911	190000	1	0.0	9	53.239739674	50.31635307	POINT (50.31635307 53.239739674)	Кировский район
22519	22520	190000	1	0.0	3	53.24139035	50.3351152	POINT (50.3351152 53.24139035)	Кировский район
21857	21858	190000	1	0.0	10	53.239586967	50.326368343	POINT (50.326368343 53.239586967)	Кировский район
19209	19210	190000	1	0.0	5	53.231372741	50.301072751	POINT (50.301072751 53.231372741)	Кировский район
17106	17107	190000	1	0.0	80	53.224465961	50.253495229	POINT (50.253495229 53.224465961)	Кировский район
18061	18062	190000	1	0.0	26	53.227651204	50.263660409	POINT (50.263660409 53.227651204)	Кировский район
21961	21962	190000	1	0.0	5	53.239903352	50.316466577	POINT (50.316466577 53.239903352)	Кировский район
21455	21456	190000	1	0.0	10	53.238237897	50.335369919	POINT (50.335369919 53.238237897)	Кировский район
25311	25312	190000	1	0.0	9	53.2503818	50.31288065	POINT (50.31288065 53.2503818)	Кировский район
19340	19341	190000	1	0.0	5	53.231721521	50.299777011	POINT (50.299777011 53.231721521)	Кировский район
27148	27149	190000	1	0.0	10	53.256540212	50.314750156	POINT (50.314750156 53.256540212)	Кировский район
25567	25568	190000	1	0.0	8	53.251230715	50.347466032	POINT (50.347466032 53.251230715)	Кировский район
17537	17538	190000	1	0.0	59	53.225838769	50.29545691	POINT (50.29545691 53.225838769)	Кировский район
23248	23249	190000	1	0.0	14	53.243527629	50.328305782	POINT (50.328305782 53.243527629)	Кировский район
19303	19304	190000	1	0.0	166	53.231619038	50.273638697	POINT (50.273638697 53.231619038)	Кировский район
26119	26120	190000	1	0.0	21	53.2533424	50.34258485	POINT (50.34258485 53.2533424)	Кировский район
23458	23459	190000	1	0.0	21	53.244128129	50.318099435	POINT (50.318099435 53.244128129)	Кировский район
19294	19295	190000	1	0.0	30	53.231588319	50.302473748	POINT (50.302473748 53.231588319)	Кировский район
20598	20599	190000	1	0.0	5	53.235261303	50.305992827	POINT (50.305992827 53.235261303)	Кировский район
21460	21461	190000	1	0.0	9	53.238261458	50.258515561	POINT (50.258515561 53.238261458)	Кировский район
23129	23130	190000	1	0.0	14	53.24321335	50.3342478	POINT (50.3342478 53.24321335)	Кировский район
28941	28942	190000	1	0.0	10	53.268284007	50.211598452	POINT (50.211598452 53.268284007)	Кировский район
21919	21920	190000	1	0.0	4	53.23976595	50.3294151	POINT (50.3294151 53.23976595)	Кировский район
26623	26624	190000	1	0.0	28	53.254733243	50.326214933	POINT (50.326214933 53.254733243)	Кировский район
26637	26638	190000	1	0.0	6	53.254769545	50.352063774	POINT (50.352063774 53.254769545)	Кировский район
28636	28637	190000	1	0.0	8	53.263812095	50.323413824	POINT (50.323413824 53.263812095)	Кировский район
27284	27285	190000	1	0.0	9	53.25707065	50.3260816	POINT (50.3260816 53.25707065)	Кировский район
26315	26316	190000	1	0.0	10	53.25390885	50.31553675	POINT (50.31553675 53.25390885)	Кировский район
24910	24911	190000	1	0.0	4	53.2489491	50.3231383	POINT (50.3231383 53.2489491)	Кировский район
23600	23601	190000	1	0.0	8	53.2445843	50.3172744	POINT (50.3172744 53.2445843)	Кировский район
25484	25485	190000	1	0.0	7	53.250927033	50.316761761	POINT (50.316761761 53.250927033)	Кировский район
28380	28381	190000	1	0.0	7	53.262008319	50.31719774	POINT (50.31719774 53.262008319)	Кировский район
23812	23813	190000	1	0.0	2	53.2451795	50.3284575	POINT (50.3284575 53.2451795)	Кировский район
24184	24185	190000	1	0.0	11	53.246393563	50.313055401	POINT (50.313055401 53.246393563)	Кировский район
23218	23219	190000	1	0.0	6	53.243448771	50.332745307	POINT (50.332745307 53.243448771)	Кировский район
19542	19543	190000	1	0.0	12	53.232242301	50.313639461	POINT (50.313639461 53.232242301)	Кировский район
19145	19146	190000	1	0.0	10	53.231199599	50.308349465	POINT (50.308349465 53.231199599)	Кировский район
20878	20879	190000	1	0.0	12	53.236148325	50.313063875	POINT (50.313063875 53.236148325)	Кировский район
20900	20901	190000	1	0.0	12	53.236240436	50.327649848	POINT (50.327649848 53.236240436)	Кировский район
23809	23810	190000	1	0.0	13	53.245167046	50.321881674	POINT (50.321881674 53.245167046)	Кировский район
20802	20803	190000	1	0.0	13	53.235882918	50.315846865	POINT (50.315846865 53.235882918)	Кировский район
22499	22500	190000	1	0.0	8	53.241336354	50.327576676	POINT (50.327576676 53.241336354)	Кировский район
25127	25128	190000	1	0.0	13	53.24975155	50.31094445	POINT (50.31094445 53.24975155)	Кировский район
22636	22637	190000	1	0.0	11	53.241727218	50.340992694	POINT (50.340992694 53.241727218)	Кировский район
28611	28612	190000	1	0.0	8	53.26362515	50.32859305	POINT (50.32859305 53.26362515)	Кировский район
24122	24123	190000	1	0.0	6	53.2461865	50.3182064	POINT (50.3182064 53.2461865)	Кировский район
28253	28254	190000	1	0.0	10	53.2613152	50.3304948	POINT (50.3304948 53.2613152)	Кировский район
18899	18900	190000	1	0.0	232	53.230500175	50.271711591	POINT (50.271711591 53.230500175)	Кировский район
21581	21582	190000	1	0.0	5	53.2386321	50.33736395	POINT (50.33736395 53.2386321)	Кировский район
28360	28361	190000	1	0.0	12	53.261895474	50.327393297	POINT (50.327393297 53.261895474)	Кировский район
22019	22020	190000	1	0.0	2	53.240071767	50.259230806	POINT (50.259230806 53.240071767)	Кировский район
24556	24557	190000	1	0.0	8	53.2475857	50.31691795	POINT (50.31691795 53.2475857)	Кировский район
28069	28070	190000	1	0.0	13	53.260238359	50.324089418	POINT (50.324089418 53.260238359)	Кировский район
22012	22013	190000	1	0.0	19	53.240047045	50.345934765	POINT (50.345934765 53.240047045)	Кировский район
16481	16482	190000	1	0.0	134	53.22254415	50.2706	POINT (50.2706 53.22254415)	Кировский район
26962	26963	190000	1	0.0	15	53.2558537	50.3393431	POINT (50.3393431 53.2558537)	Кировский район
22792	22793	190000	1	0.0	16	53.242181946	50.316369574	POINT (50.316369574 53.242181946)	Кировский район
29308	29309	190000	1	0.0	2	53.286443185	50.242561306	POINT (50.242561306 53.286443185)	Кировский район
21077	21078	190000	1	0.0	9	53.236945906	50.332827224	POINT (50.332827224 53.236945906)	Кировский район
28800	28801	190000	1	0.0	2	53.26547925	50.2939403	POINT (50.2939403 53.26547925)	Кировский район
28297	28298	190000	1	0.0	13	53.261555206	50.333756606	POINT (50.333756606 53.261555206)	Кировский район
29537	29538	190000	1	0.0	8	53.29111535	50.22168295	POINT (50.22168295 53.29111535)	Кировский район
29209	29210	190000	1	0.0	7	53.277437823	50.259728672	POINT (50.259728672 53.277437823)	Кировский район
29069	29070	190000	1	0.0	3	53.27110705	50.2277723	POINT (50.2277723 53.27110705)	Кировский район
22670	22671	190000	1	0.0	15	53.241824708	50.324820736	POINT (50.324820736 53.241824708)	Кировский район
26397	26398	190000	1	0.0	10	53.254134123	50.326020968	POINT (50.326020968 53.254134123)	Кировский район
29180	29181	190000	1	0.0	6	53.27569625	50.28704615	POINT (50.28704615 53.27569625)	Кировский район
24073	24074	190000	1	0.0	11	53.24602164	50.347661931	POINT (50.347661931 53.24602164)	Кировский район
19748	19749	190000	1	0.0	9	53.232796461	50.30472263	POINT (50.30472263 53.232796461)	Кировский район
20083	20084	190000	1	0.0	19	53.233755714	50.306649057	POINT (50.306649057 53.233755714)	Кировский район
24511	24512	190000	1	0.0	117	53.247423882	50.250338329	POINT (50.250338329 53.247423882)	Кировский район
19846	19847	190000	1	0.0	9	53.233051923	50.302221166	POINT (50.302221166 53.233051923)	Кировский район
27628	27629	190000	1	0.0	13	53.258269649	50.318915982	POINT (50.318915982 53.258269649)	Кировский район
26369	26370	190000	1	0.0	120	53.2540636	50.2386651	POINT (50.2386651 53.2540636)	Кировский район
19471	19472	190000	1	0.0	7	53.232067883	50.309604865	POINT (50.309604865 53.232067883)	Кировский район
25234	25235	190000	1	0.0	5	53.250082676	50.348165007	POINT (50.348165007 53.250082676)	Кировский район
23377	23378	190000	1	0.0	6	53.2438918	50.3461609	POINT (50.3461609 53.2438918)	Кировский район
24396	24397	190000	1	0.0	4	53.2470326	50.3325504	POINT (50.3325504 53.2470326)	Кировский район
24063	24064	190000	1	0.0	16	53.245990792	50.334456873	POINT (50.334456873 53.245990792)	Кировский район
21259	21260	190000	1	0.0	4	53.237604107	50.310651527	POINT (50.310651527 53.237604107)	Кировский район
27568	27569	190000	1	0.0	12	53.25807175	50.3364439	POINT (50.3364439 53.25807175)	Кировский район
24794	24795	190000	1	0.0	100	53.2484484	50.26154135	POINT (50.26154135 53.2484484)	Кировский район
24763	24764	190000	1	0.0	110	53.2482945	50.31183585	POINT (50.31183585 53.2482945)	Кировский район
25491	25492	190000	1	0.0	8	53.25095175	50.31783305	POINT (50.31783305 53.25095175)	Кировский район
21095	21096	190000	1	0.0	10	53.23702928	50.313176312	POINT (50.313176312 53.23702928)	Кировский район
20116	20117	190000	1	0.0	14	53.23385385	50.255692866	POINT (50.255692866 53.23385385)	Кировский район
17764	17765	190000	1	0.0	15	53.2266261	50.25290785	POINT (50.25290785 53.2266261)	Кировский район
